"Gene","Beta","HR","Pvalue","FDR"
"AHSA1",0.713963844148006,2.04206968322504,3.80717042002939e-06,0.00366359322833339
"ANKRD65",-0.232267490047799,0.792734046475744,3.83411381566039e-06,0.00366359322833339
"LINGO2",0.310494443720599,1.36409941780724,4.07497537174702e-06,0.0038288468592935
"TSPOAP1",-0.305255535037606,0.736935037606781,4.22586443612485e-06,0.00390553005657336
"AC090948.1",-0.762513776653708,0.466492294435781,4.46435154301697e-06,0.00403471902412232
"PSMD2",0.60532725321335,1.83185159012495,4.50878562721205e-06,0.00403471902412232
"AC087752.3",-0.679898426865774,0.506668453654854,4.64420018765521e-06,0.00409095984030078
"RNU2-16P",6.79685509508599,895.028082686532,4.98495237436148e-06,0.00426810949215383
"VIM-AS1",-0.364673251009686,0.694423515994688,5.01075417817221e-06,0.00426810949215383
"USP4",-0.820929459681051,0.440022481225368,5.0724303954574e-06,0.00426810949215383
"AL356309.3",-1.54766978867089,0.212743133148811,5.55267394041379e-06,0.00460349332448188
"TRIM28",0.599458666887302,1.82113269407867,5.88671567554047e-06,0.00480074078799104
"LYPD3",0.1803777262332,1.19766966894521,6.10828773162423e-06,0.00480074078799104
"AC108925.1",0.412768958054489,1.51099588217384,6.12679059598501e-06,0.00480074078799104
"CLEC17A",-0.374158692853704,0.687867743471907,6.13121428862202e-06,0.00480074078799104
"LINC02747",0.247146225241665,1.28036632096536,6.51209857155844e-06,0.00498029300970945
"AC079949.3",0.749779540466396,2.11653335521824,6.59070196136749e-06,0.00498029300970945
"AC091133.5",0.494632573310747,1.63989558694236,6.62554944884718e-06,0.00498029300970945
"STK33",-0.252951656514262,0.776505419895062,6.92491068823051e-06,0.00513682585473268
"SFTA3",-0.163276109772549,0.849356640366791,7.4641998804185e-06,0.00546423985632355
"DLGAP5",0.27588633796853,1.31769808327426,7.56014454365753e-06,0.00546423985632355
"LDHA",0.472148437678549,1.60343537628757,7.8903496595105e-06,0.00563071332157676
"CCT6A",0.409288461483264,1.50574600757176,8.04281178785348e-06,0.00566776946690035
"PLCD3",0.306056057782621,1.35805843415859,8.27186115772504e-06,0.00575721536577663
"INPP5J",-0.314735951547413,0.729981599335281,8.46354038222323e-06,0.00581878722668557
"SMS",0.496130535096188,1.64235392865499,8.81637202064404e-06,0.00598833480766059
"FCRL1",-0.29333051967299,0.745775606447689,9.0533310848656e-06,0.00607607849095694
"LDLRAD3",0.338958942005541,1.40348571972084,9.28898753471207e-06,0.00616089366184621
"PLEK2",0.308405895541355,1.3612534035054,9.58017749835103e-06,0.00628014054240742
"PTBP1",0.975298792925976,2.65195947934703,1.00322739644398e-05,0.00643480567765452
"CYP4B1",-0.131163258988764,0.877074572394095,1.00443965452249e-05,0.00643480567765452
"KRT8",0.381442175487004,1.46439498183645,1.02654688405041e-05,0.00650254012755349
"SPATA6",-0.399861732823298,0.670412735703713,1.04046122151735e-05,0.00651744909158469
"LINC00539",-0.651501923900224,0.521262292246227,1.05504333249406e-05,0.00653616735304231
"AL138778.1",-0.647735198247076,0.523229446834407,1.07955636088741e-05,0.00661533363058571
"AC119751.8",10.4915742253142,36010.8019037805,1.10703936608457e-05,0.00671080121531008
"EXO1",0.268508219555119,1.30801172826089,1.13753225467348e-05,0.00682228919036936
"AL391807.1",-0.519472411298087,0.594834293051261,1.15296929758883e-05,0.00684208390745979
"LINC00892",-0.472921942381083,0.623178713125702,1.21761132131761e-05,0.00708623727687677
"ECT2",0.334809818273565,1.39767454778606,1.21925112788606e-05,0.00708623727687677
"AL357873.1",-0.742398143336087,0.475971098830792,1.26972004300364e-05,0.007304258892283
"AC005077.4",0.209297004818437,1.23281109499679,1.29216141671439e-05,0.00735827192208997
"PRKG2-AS1",0.710116919293514,2.03422908537072,1.33257210602072e-05,0.00740587214990101
"RGS20",0.224497988107179,1.25169419307093,1.33292077475037e-05,0.00740587214990101
"ZNF44",-0.579339499703776,0.560268301760078,1.33993003989269e-05,0.00740587214990101
"SEPTIN1",-0.374364405582906,0.687726254874569,1.3855877973086e-05,0.00758387355932715
"DSG2",0.332532208038455,1.39449481240417,1.42600505214494e-05,0.00761407358263797
"GALNT2",0.512974881339211,1.67025261480475,1.43151061083632e-05,0.00761407358263797
"CD40LG",-0.345662041302347,0.707751637514422,1.43500652988034e-05,0.00761407358263797
"KPNA2",0.366865353593532,1.44320358385583,1.44512890829832e-05,0.00761407358263797
"METTL7A",-0.33611410621842,0.714541567527959,1.47621777293456e-05,0.00762550029636451
"MESD",0.680397842045096,1.97466318001592,1.51057275917825e-05,0.00762550029636451
"AL023653.1",-0.865297196043441,0.420926436364746,1.5141759113089e-05,0.00762550029636451
"RPL10P19",-0.375982654272623,0.686614242762478,1.51624768602602e-05,0.00762550029636451
"ZNF483",-0.413637354837578,0.661240703533118,1.52470698591033e-05,0.00762550029636451
"XRCC5",0.805870215660081,2.23864375428332,1.54899111791911e-05,0.00762550029636451
"FADD",0.565860259321287,1.76096201530018,1.60635399286043e-05,0.00762550029636451
"RHPN2",0.309319551189289,1.36249768870332,1.61103208585931e-05,0.00762550029636451
"SLC2A1",0.246676588361422,1.27976515489674,1.62792338112728e-05,0.00762550029636451
"AC093010.1",-0.825493977820994,0.438018567557241,1.65174844652895e-05,0.00762550029636451
"TRIM6",0.313892223166573,1.36874220989638,1.65745764000072e-05,0.00762550029636451
"SLC25A42",-0.472911158594019,0.623185433388482,1.67022914651079e-05,0.00762550029636451
"KRT8P5",0.769407379013482,2.1584867101566,1.67121007884705e-05,0.00762550029636451
"AC022497.1",-0.329135917657639,0.719545211200804,1.67682279701618e-05,0.00762550029636451
"AC023158.2",0.717952672544483,2.05023141581883,1.71138001811171e-05,0.00762550029636451
"AC006455.7",13.257386833369,572281.815440302,1.72095049728761e-05,0.00762550029636451
"AL358944.2",13.257386833369,572281.815440302,1.72095049728761e-05,0.00762550029636451
"AC099654.6",13.257386833369,572281.815440302,1.72095049728761e-05,0.00762550029636451
"AC073188.2",13.257386833369,572281.815440302,1.72095049728761e-05,0.00762550029636451
"AC226119.1",13.257386833369,572281.815440302,1.72095049728761e-05,0.00762550029636451
"YWHAZ",0.579961700543427,1.78597002775866,1.7313467396315e-05,0.00762550029636451
"AL157388.1",-0.533167889033641,0.586743284812215,1.75191062952241e-05,0.00763858087816706
"DAAM2",-0.239829174547332,0.786762248605081,1.76864691925722e-05,0.00763858087816706
"BZW1",0.499065040147646,1.64718050289456,1.77667034826527e-05,0.00763858087816706
"LINC01352",-0.698653015332587,0.497254647278183,1.79915446632417e-05,0.00763858087816706
"GPD1L",-0.352616978899057,0.702846346809778,1.80206339008837e-05,0.00763858087816706
"LYAR",0.536856353251324,1.71062081314526,1.82999488061449e-05,0.00768112104912432
"GGA2",-0.722050803592788,0.485755045575476,1.83934891023092e-05,0.00768112104912432
"CKS1B",0.318498330176905,1.37506132507277,1.87726438528802e-05,0.00774788272351279
"MELTF",0.227179375834161,1.25505497428329,1.88282235902024e-05,0.00774788272351279
"HMMR",0.289095466645098,1.33521919134086,1.90416123602149e-05,0.00777891259724257
"FAM184A",-0.247926589631143,0.780417231892075,1.97728765191722e-05,0.00798508770972203
"H2AX",0.414484882661064,1.51359086294746,1.98295778232064e-05,0.00798508770972203
"STAP1",-0.333625330130305,0.716322116269692,2.03303575773014e-05,0.00803762679228314
"MTURN",-0.323966690416233,0.723274333945613,2.03919936048268e-05,0.00803762679228314
"PGAM1P1",2.86135226304202,17.4851554865204,2.04439929989811e-05,0.00803762679228314
"PARP15",-0.277091985605771,0.757984770215369,2.05303366341843e-05,0.00803762679228314
"AL137779.1",-0.90545801261159,0.404356642242747,2.09822011681547e-05,0.00815787981417856
"AC007222.1",3.83079922384654,46.0993672285485,2.11414409700112e-05,0.00816349230222842
"CCNA2",0.265213651092511,1.3037094849812,2.16895337147588e-05,0.0083181575013826
"U91328.1",-0.52416609067098,0.59204887364619,2.22240731888041e-05,0.0084648690274401
"LY86-AS1",-0.552951921647782,0.575249210998502,2.23723833739282e-05,0.0084648690274401
"MS4A1",-0.169682367864319,0.84393283421713,2.29860934553604e-05,0.00863909336426266
"MYLIP",-0.454722741412684,0.634623898483546,2.35485314702697e-05,0.0087491688417329
"AP005137.2",0.592425258894054,1.808368864061,2.35893583074961e-05,0.0087491688417329
"ITGB1-DT",0.241274074151462,1.27286984822932,2.40583913171673e-05,0.00884619374272713
"KRT6A",0.0996863303459337,1.10482431385854,2.41647835316443e-05,0.00884619374272713
"TESMIN",0.215819433548896,1.24087829778002,2.43760116979822e-05,0.00886594861603514
"AC087854.1",-0.621932753087351,0.536905727930091,2.56897826394046e-05,0.00928389221845559
"NEK2",0.255508648248805,1.29111817888088,2.62255125928859e-05,0.0093337198569504
"AC068228.1",0.509497048994707,1.66445384565577,2.68231946407735e-05,0.0093337198569504
"CDKN3",0.260791665414674,1.29795722788308,2.68494296315657e-05,0.0093337198569504
"SERPINB5",0.123161386177106,1.13106694478895,2.71038777959928e-05,0.0093337198569504
"ARHGAP11A",0.309617384871772,1.36290354684344,2.71441737484884e-05,0.0093337198569504
"AC087588.1",0.470248095816827,1.60039119432877,2.72259272223622e-05,0.0093337198569504
"RAD23B",0.687692462652404,1.98912026410627,2.75041642613508e-05,0.0093337198569504
"AC243960.1",-0.368685487669725,0.691642906468158,2.76678070381154e-05,0.0093337198569504
"TRIM60P3Y",11.808283080643,134360.676761837,2.78144057039816e-05,0.0093337198569504
"AC006455.1",11.808283080643,134360.676761837,2.78144057039816e-05,0.0093337198569504
"AC037459.3",11.808283080643,134360.676761837,2.78144057039816e-05,0.0093337198569504
"MIR6886",11.808283080643,134360.676761837,2.78144057039816e-05,0.0093337198569504
"HJURP",0.243254172624023,1.27539275284704,2.90623425216367e-05,0.00969478474556088
"SARM1",-0.463325210410078,0.629187980751289,2.92801575469343e-05,0.00970998918744688
"WDHD1",0.348263454002162,1.41660541094746,3.00137156685182e-05,0.00987218789162225
"KIF4A",0.25683840437379,1.29283619320421,3.0119489097471e-05,0.00987218789162225
"ZMAT1",-0.259021503734079,0.771806426145108,3.08091940603915e-05,0.010039879331495
"DAPK2",-0.327599426033069,0.720651636179999,3.12168496525791e-05,0.0100682097288083
"CYP17A1",-0.59236536445924,0.553017648170912,3.12533117379993e-05,0.0100682097288083
"PSMD10P2",0.282745573155284,1.32676755358835,3.1653653823537e-05,0.0100794746303493
"AC009133.3",-0.568302951531992,0.5664859775889,3.17993183924399e-05,0.0100794746303493
"SOWAHC",0.403278448193755,1.49672359362713,3.18246502802996e-05,0.0100794746303493
"BMP5",-0.186931218138073,0.829500789032028,3.2071508326266e-05,0.0101009125888356
"INPP5B",-0.480957914876894,0.618190933797029,3.26237752020593e-05,0.010217766393285
"C11orf21",-0.353453315894548,0.702258776145585,3.33587833051384e-05,0.0103604438635792
"CBFA2T3",-0.312635391828897,0.73151658087389,3.34468707104337e-05,0.0103604438635792
"SH2D5",0.254300043616394,1.28955867007352,3.41075827456674e-05,0.0105073720484685
"AL031289.1",-0.9384508232944,0.391233455887104,3.47684723610599e-05,0.0106527575968865
"CCNB1",0.282706192243513,1.32671530530118,3.52384464944228e-05,0.0107383927544302
"TPI1",0.475334493502874,1.60855215775446,3.64872272199406e-05,0.011059160869631
"ADIPOR2",0.504584437530798,1.65629708252093,3.71056604001561e-05,0.0111864636936856
"CCDC13-AS1",-0.762897540110715,0.466313306086991,3.73308533574918e-05,0.0111944903663934
"FOXM1",0.238893461442002,1.26984324210903,3.79325311617197e-05,0.0113038497654458
